Date,Open,High,Low,Close,Adj Close,Volume
23-07-1982,0.063616,0.063616,0.063058,0.063058,0.049218,18300800
26-07-1982,0.060826,0.060826,0.060268,0.060268,0.047041,56851200
27-07-1982,0.060268,0.060826,0.060268,0.060268,0.047041,32323200
28-07-1982,0.058036,0.058036,0.057478,0.057478,0.044863,53513600
29-07-1982,0.05971,0.060268,0.05971,0.05971,0.046605,61868800
30-07-1982,0.060268,0.060826,0.060268,0.060268,0.047041,38617600
02-08-1982,0.061942,0.0625,0.061942,0.061942,0.048347,94393600
03-08-1982,0.058594,0.058594,0.058036,0.058036,0.045298,89868800
04-08-1982,0.058036,0.058036,0.057478,0.057478,0.044863,83865600
05-08-1982,0.055804,0.055804,0.055246,0.055246,0.043121,69753600
06-08-1982,0.055246,0.055246,0.054688,0.054688,0.042685,96835200
09-08-1982,0.055246,0.055804,0.055246,0.055246,0.043121,56112000
10-08-1982,0.058594,0.059152,0.058594,0.058594,0.045734,112246400
11-08-1982,0.059152,0.05971,0.059152,0.059152,0.046169,69888000
12-08-1982,0.059152,0.059152,0.058594,0.058594,0.045734,30620800
13-08-1982,0.058594,0.059152,0.058594,0.058594,0.045734,25961600
16-08-1982,0.05971,0.060268,0.05971,0.05971,0.046605,38416000
17-08-1982,0.063616,0.064732,0.063616,0.063616,0.049654,47734400
18-08-1982,0.063616,0.064174,0.063616,0.063616,0.049654,125059200
19-08-1982,0.064174,0.064732,0.064174,0.064174,0.050089,47622400
20-08-1982,0.065848,0.066406,0.065848,0.065848,0.051396,54857600
23-08-1982,0.068638,0.069196,0.068638,0.068638,0.053573,69686400
24-08-1982,0.071987,0.072545,0.071987,0.071987,0.056187,155769600
25-08-1982,0.077009,0.077567,0.077009,0.077009,0.060107,357078400
26-08-1982,0.079241,0.079799,0.079241,0.079241,0.061849,210582400
27-08-1982,0.075893,0.075893,0.075335,0.075335,0.058801,98649600
30-08-1982,0.076451,0.077009,0.076451,0.076451,0.059672,80438400
31-08-1982,0.080357,0.080915,0.080357,0.080357,0.06272,140560000
01-09-1982,0.078683,0.078683,0.078125,0.078125,0.060978,82566400
02-09-1982,0.081473,0.082031,0.081473,0.081473,0.063591,75420800
03-09-1982,0.082031,0.082589,0.082031,0.082031,0.064027,104540800
07-09-1982,0.078125,0.078125,0.077567,0.077567,0.060543,81379200
08-09-1982,0.080357,0.080915,0.080357,0.080357,0.06272,72329600
09-09-1982,0.079241,0.079241,0.078683,0.078683,0.061414,63593600
10-09-1982,0.080915,0.081473,0.080915,0.080915,0.063156,56067200
13-09-1982,0.081473,0.082031,0.081473,0.081473,0.063591,58889600
14-09-1982,0.084263,0.084821,0.084263,0.084263,0.065769,101494400
15-09-1982,0.084263,0.084263,0.083705,0.083705,0.065334,71747200
16-09-1982,0.082031,0.082031,0.080915,0.080915,0.063156,80371200
17-09-1982,0.079799,0.079799,0.079241,0.079241,0.061849,54051200
20-09-1982,0.079799,0.080357,0.079799,0.079799,0.062285,39132800
21-09-1982,0.081473,0.082031,0.081473,0.081473,0.063591,36668800
22-09-1982,0.083705,0.084263,0.083705,0.083705,0.065334,103376000
23-09-1982,0.083705,0.084263,0.083705,0.083705,0.065334,139820800
24-09-1982,0.081473,0.081473,0.080915,0.080915,0.063156,178192000
27-09-1982,0.080915,0.082031,0.080915,0.080915,0.063156,38147200
28-09-1982,0.082031,0.083147,0.082031,0.082031,0.064027,85523200
29-09-1982,0.082031,0.082589,0.082031,0.082031,0.064027,65564800
30-09-1982,0.082031,0.082031,0.081473,0.081473,0.063591,74681600
01-10-1982,0.082589,0.083705,0.082589,0.082589,0.064463,46256000
04-10-1982,0.082589,0.084263,0.080357,0.083705,0.065334,69328000
05-10-1982,0.083705,0.085938,0.083705,0.084263,0.065769,80236800
06-10-1982,0.084263,0.090402,0.084263,0.090402,0.070561,173532800
07-10-1982,0.09096,0.098214,0.09096,0.097656,0.076223,311673600
08-10-1982,0.097656,0.105469,0.097098,0.104911,0.081885,275542400
11-10-1982,0.104911,0.110491,0.104911,0.107143,0.083627,313734400
12-10-1982,0.107143,0.108817,0.102679,0.103795,0.081014,258944000
13-10-1982,0.103795,0.108259,0.102679,0.104911,0.081885,198844800
14-10-1982,0.104911,0.106585,0.103237,0.105469,0.082321,178662400
15-10-1982,0.104911,0.104911,0.101004,0.102679,0.080143,144614400
18-10-1982,0.102679,0.105469,0.102679,0.104911,0.081885,94348800
19-10-1982,0.104911,0.108259,0.104911,0.107143,0.083627,122841600
20-10-1982,0.107143,0.114397,0.106585,0.113281,0.088418,242099200
21-10-1982,0.113281,0.11942,0.111607,0.116071,0.090596,227516800
22-10-1982,0.116071,0.11942,0.115513,0.115513,0.09016,161683200
25-10-1982,0.115513,0.116071,0.108259,0.108817,0.084934,184934400
26-10-1982,0.108817,0.109933,0.103795,0.109375,0.08537,167753600
27-10-1982,0.109375,0.112723,0.109375,0.112165,0.087547,191161600
28-10-1982,0.112165,0.113281,0.110491,0.112165,0.087547,217683200
29-10-1982,0.112165,0.113281,0.110491,0.113281,0.088418,118115200
01-11-1982,0.113281,0.120536,0.112165,0.11942,0.09321,104361600
02-11-1982,0.120536,0.131696,0.120536,0.12779,0.099743,310844800
03-11-1982,0.12779,0.137277,0.12779,0.137277,0.107148,235132800
04-11-1982,0.137277,0.142299,0.136161,0.138393,0.108019,329078400
05-11-1982,0.137277,0.137277,0.132254,0.134487,0.10497,141500800
08-11-1982,0.134487,0.135603,0.128348,0.128906,0.100614,119190400
09-11-1982,0.128906,0.134487,0.128348,0.133371,0.104099,179782400
10-11-1982,0.133929,0.140625,0.133929,0.138393,0.108019,202787200
11-11-1982,0.138393,0.147321,0.136161,0.147321,0.114987,123155200
12-11-1982,0.147321,0.151786,0.144531,0.144531,0.11281,131107200
15-11-1982,0.144531,0.146205,0.139509,0.141183,0.110196,124588800
16-11-1982,0.141183,0.141741,0.133371,0.133929,0.104535,182022400
17-11-1982,0.133929,0.140625,0.133929,0.140067,0.109325,144144000
18-11-1982,0.140067,0.142299,0.139509,0.140067,0.109325,152678400
19-11-1982,0.140067,0.141183,0.137277,0.137835,0.107583,97305600
22-11-1982,0.137835,0.137835,0.125558,0.125558,0.098001,101248000
23-11-1982,0.127232,0.132813,0.127232,0.128906,0.100614,88502400
24-11-1982,0.128906,0.136161,0.128348,0.131696,0.102792,73740800
26-11-1982,0.131696,0.133371,0.126674,0.129464,0.10105,101987200
29-11-1982,0.129464,0.131138,0.125,0.128906,0.100614,49952000
30-11-1982,0.128906,0.142857,0.128348,0.142299,0.111067,159196800
01-12-1982,0.142299,0.15067,0.142299,0.145089,0.113245,206841600
02-12-1982,0.145089,0.147321,0.142857,0.145089,0.113245,164729600
03-12-1982,0.143415,0.143415,0.140067,0.141741,0.110632,47577600
17-03-1980,0.927140987,0.908553994,0,0.917847013,1158040.1,0.520854539
18-03-1980,0.930238998,0.914749002,0,0.927140987,1622063.1,0.525637066
19-03-1980,0.942630982,0.927140987,0,0.942630982,1367859.1,0.533607846
20-03-1980,0.961217976,0.939532971,0,0.939532971,3046412.1,0.53201381
21-03-1980,0.948825991,0.93643502,0,0.93643502,1020851.1,0.530419773
24-03-1980,0.942630982,0.930238998,0,0.930238998,778752.1,0.527231342
25-03-1980,0.942630982,0.927140987,0,0.930238998,944186.1,0.527231342
26-03-1980,0.942630982,0.927140987,0,0.942630982,2332220.1,0.533607846
27-03-1980,0.930238998,0.911652005,0,0.911652005,770682.1,0.517666674
28-03-1980,0.942630982,0.930238998,0,0.93643502,459988.1,0.530419773
31-03-1980,0.951924002,0.93643502,0,0.945728993,250169.1,0.535202122
01-04-1980,0.961217976,0.945728993,0,0.958120024,201749.1,0.541578567
02-04-1980,1.004588997,0.958120024,0,0.998392975,758577.1,0.562302327
03-04-1980,1.026274002,1.001490986,0,1.016980028,1480839.1,0.571866965
07-04-1980,1.016980028,1.001490986,0,1.001490986,464023.1,0.563896602
08-04-1980,0.995295024,0.986000991,0,0.986000991,1355754.1,0.555925554
09-04-1980,0.986000991,0.986000991,0,0.986000991,347009.1,0.555925554
10-04-1980,1.004588997,0.992197013,0,0.995295024,314729.1,0.56070832
11-04-1980,1.016980028,1.001490986,0,1.004588997,710157.1,0.565490878
14-04-1980,0.998392975,0.992197013,0,0.992197013,205784.1,0.559114134
15-04-1980,1.004588997,0.995295024,0,0.998392975,197714.1,0.562302327
16-04-1980,1.016980028,1.004588997,0,1.004588997,2134506.1,0.565490878
17-04-1980,0.998392975,0.992197013,0,0.998392975,1371894.1,0.562302327
18-04-1980,1.007687008,0.998392975,0,0.998392975,391393.1,0.562302327
21-04-1980,1.004588997,0.998392975,0,0.998392975,379288.1,0.562302327
22-04-1980,1.029372013,1.004588997,0,1.004588997,1125760.1,0.565490878
23-04-1980,1.02007798,1.004588997,0,1.010785019,625422.1,0.568679398
24-04-1980,1.016980028,1.007687008,0,1.016980028,246134.1,0.571866965
25-04-1980,1.02007798,1.013882017,0,1.013882017,121049.1,0.570272779
28-04-1980,1.026274002,1.013882017,0,1.026274002,347009.1,0.576649791
29-04-1980,1.026274002,1.023175991,0,1.023175991,1166110.1,0.575055486
30-04-1980,1.026274002,1.02007798,0,1.02007798,431743.1,0.573461419
01-05-1980,1.047959006,1.032470024,0,1.044862008,500338.1,0.586215174
02-05-1980,1.051057017,1.035567975,0,1.035567975,217889.1,0.581432289
05-05-1980,1.047959006,1.035567975,0,1.047959006,455953.1,0.587808526
06-05-1980,1.054155028,1.041763997,0,1.047959006,375253.1,0.587808526
07-05-1980,1.054155028,1.038665986,0,1.041763997,407533.1,0.584620959
08-05-1980,1.054155028,1.041763997,0,1.047959006,1343649.1,0.587808526
09-05-1980,1.051057017,1.038665986,0,1.041763997,669807.1,0.584620959
12-05-1980,1.051057017,1.041763997,0,1.051057017,141224.1,0.589402771
13-05-1980,1.066547012,1.06035099,0,1.06035099,322799.1,0.594185209
14-05-1980,1.078937984,1.06035099,0,1.066547012,439813.1,0.597373641
15-05-1980,1.072742975,1.06035099,0,1.063449001,72630.1,0.595779574
16-05-1980,1.066547012,1.06035099,0,1.06035099,8070.1,0.594185209
19-05-1980,1.057252979,1.041763997,0,1.041763997,1428384.1,0.584620959
20-05-1980,1.057252979,1.041763997,0,1.051057017,1388034.1,0.589402771
21-05-1980,1.063449001,1.054155028,0,1.06035099,371218.1,0.594185209
22-05-1980,1.069645023,1.063449001,0,1.069645023,314729.1,0.598968124
23-05-1980,1.085134006,1.072742975,0,1.078937984,1351719.1,0.603750026
27-05-1980,1.066547012,1.06035099,0,1.063449001,229994.1,0.595779574
28-05-1980,1.066547012,1.057252979,0,1.066547012,242099.1,0.597373641
29-05-1980,1.072742975,1.066547012,0,1.066547012,36315.1,0.597373641
30-05-1980,1.066547012,1.06035099,0,1.066547012,3453945.1,0.597373641
02-06-1980,1.066547012,1.051057017,0,1.054155028,217889.1,0.590996748
03-06-1980,1.057252979,1.047959006,0,1.057252979,2134506.1,0.592591441
04-06-1980,1.063449001,1.047959006,0,1.063449001,468058.1,0.595779574
05-06-1980,1.069645023,1.06035099,0,1.069645023,1751183.1,0.598968124
06-06-1980,1.078937984,1.063449001,0,1.075840986,2469409.1,0.602156377
09-06-1980,1.069645023,1.054155028,0,1.06035099,577003.1,0.594185209
10-06-1980,1.063449001,1.047959006,0,1.047959006,621387.1,0.587808526
11-06-1980,1.057252979,1.041763997,0,1.057252979,819102.1,0.592591441
12-06-1980,1.063449001,1.054155028,0,1.054155028,391393.1,0.590996748
13-06-1980,1.051057017,1.035567975,0,1.051057017,298589.1,0.589402771
16-06-1980,1.054155028,1.044862008,0,1.054155028,141224.1,0.590996748
17-06-1980,1.063449001,1.047959006,0,1.063449001,1141900.1,0.595779574
18-06-1980,1.057252979,1.047959006,0,1.051057017,1121725.1,0.589402771
19-06-1980,1.051057017,1.035567975,0,1.041763997,597177.1,0.584620959
20-06-1980,1.041763997,0.998392975,0,1.016980028,1069270.1,0.571866965
23-06-1980,1.026274002,1.013882017,0,1.023175991,694017.1,0.575055486
24-06-1980,1.054155028,1.029372013,0,1.047959006,3207811.1,0.587808526
25-06-1980,1.063449001,1.051057017,0,1.054155028,1492944.1,0.590996748
26-06-1980,1.066547012,1.054155028,0,1.057252979,435778.1,0.592591441
27-06-1980,1.06035099,1.044862008,0,1.057252979,1371894.1,0.592591441
30-06-1980,1.06035099,1.047959006,0,1.047959006,185609.1,0.587808526
01-07-1980,1.06035099,1.051057017,0,1.057252979,1359789.1,0.592591441
02-07-1980,1.066547012,1.051057017,0,1.066547012,637527.1,0.597373641
03-07-1980,1.091330028,1.066547012,0,1.091330028,3514470.1,0.61012677
07-07-1980,1.131602979,1.109917974,0,1.131602979,1396104.1,0.630850649
08-07-1980,1.165680027,1.147091961,0,1.165680027,1218565.1,0.648386335
09-07-1980,1.18426702,1.143995023,0,1.181169009,593142.1,0.656356728
10-07-1980,1.162582016,1.122308946,0,1.122308946,1731008.1,0.626068091
11-07-1980,1.125406957,1.116113043,0,1.119211054,2106261.1,0.624474084
14-07-1980,1.153287983,1.128504968,0,1.153287983,1404174.1,0.642009473
15-07-1980,1.18426702,1.162582016,0,1.181169009,1892407.1,0.656356728
16-07-1980,1.181169009,1.165680027,0,1.165680027,508408.1,0.648386335
17-07-1980,1.199756956,1.171876049,0,1.193561053,629457.1,0.662733591
18-07-1980,1.202854967,1.190463042,0,1.202854967,2400815.1,0.667516327
21-07-1980,1.209050989,1.202854967,0,1.205952978,669807.1,0.669110692
22-07-1980,1.209050989,1.187365031,0,1.190463042,512443.1,0.661139643
23-07-1980,1.199756956,1.190463042,0,1.193561053,181574.1,0.662733591
24-07-1980,1.202854967,1.187365031,0,1.199756956,802962.1,0.665922022
25-07-1980,1.205952978,1.18426702,0,1.205952978,189644.1,0.669110692
28-07-1980,1.209050989,1.199756956,0,1.199756956,762612.1,0.665922022
29-07-1980,1.199756956,1.190463042,0,1.193561053,597177.1,0.662733591
30-07-1980,1.202854967,1.193561053,0,1.196658945,326834.1,0.664327896
31-07-1980,1.202854967,1.187365031,0,1.193561053,1585748.1,0.662733591
01-08-1980,1.209050989,1.190463042,0,1.209050989,1258915.1,0.670704401
04-08-1980,1.230735993,1.199756956,0,1.230735993,419638.1,0.681863523
05-08-1980,1.283400035,1.246224976,0,1.280302024,1279090.1,0.707369721
06-08-1980,1.323672986,1.252420998,0,1.277204967,1759253.1,0.705775654
07-08-1980,1.301987982,1.289596057,0,1.298889971,1613993.1,0.716934657
08-08-1980,1.308184004,1.274106956,0,1.283400035,689982.1,0.708963966
11-08-1980,1.277204967,1.243128037,0,1.252420998,496303.1,0.693022287
12-08-1980,1.252420998,1.240030026,0,1.246224976,806997.1,0.689833975
13-08-1980,1.249322987,1.230735993,0,1.240030026,330869.1,0.68664608
14-08-1980,1.249322987,1.240030026,0,1.249322987,516478.1,0.691428161
15-08-1980,1.25861702,1.246224976,0,1.25861702,407533.1,0.696210778
18-08-1980,1.261715031,1.240030026,0,1.240030026,540688.1,0.68664608
19-08-1980,1.261715031,1.240030026,0,1.261715031,516478.1,0.697805023
20-08-1980,1.252420998,1.246224976,0,1.246224976,229994.1,0.689833975
21-08-1980,1.289596057,1.255519009,0,1.289596057,685947.1,0.712151802
22-08-1980,1.351554012,1.308184004,0,1.348456001,932081.1,0.742441154
25-08-1980,1.370141959,1.329869008,0,1.332967019,601212.1,0.734470463
26-08-1980,1.332967019,1.311280942,0,1.314378953,2832558.1,0.724905348
27-08-1980,1.314378953,1.305085993,0,1.308184004,108945.1,0.721717453
28-08-1980,1.326770997,1.308184004,0,1.314378953,504373.1,0.724905348
29-08-1980,1.314378953,1.298889971,0,1.298889971,64560.1,0.716934657
02-09-1980,1.311280942,1.298889971,0,1.298889971,1113655.1,0.716934657
03-09-1980,1.329869008,1.314378953,0,1.326770997,1202425.1,0.731281734
04-09-1980,1.332967019,1.314378953,0,1.323672986,597177.1,0.729687965
05-09-1980,1.33606503,1.326770997,0,1.329869008,347009.1,0.732876337
08-09-1980,1.348456001,1.326770997,0,1.329869008,924011.1,0.732876337
09-09-1980,1.332967019,1.320574975,0,1.320574975,1093480.1,0.728093541
10-09-1980,1.348456001,1.320574975,0,1.326770997,274379.1,0.731281734
11-09-1980,1.326770997,1.308184004,0,1.311280942,205784.1,0.723311162
12-09-1980,1.314378953,1.280302024,0,1.289596057,459988.1,0.712151802
15-09-1980,1.29579196,1.277204967,0,1.29579196,407533.1,0.715340054
16-09-1980,1.29579196,1.283400035,0,1.289596057,431743.1,0.712151802
17-09-1980,1.29579196,1.283400035,0,1.289596057,229994.1,0.712151802
18-09-1980,1.320574975,1.298889971,0,1.314378953,1065235.1,0.724905348
19-09-1980,1.348456001,1.301987982,0,1.342261052,407533.1,0.739252663
22-09-1980,1.339163041,1.314378953,0,1.332967019,484198.1,0.734470463
23-09-1980,1.385630941,1.339163041,0,1.357750034,694017.1,0.747223115
24-09-1980,1.379435039,1.329869008,0,1.379435039,698052.1,0.758381999
25-09-1980,1.370141959,1.354652023,0,1.363946056,500338.1,0.750412023
26-09-1980,1.34535799,1.29579196,0,1.298889971,581038.1,0.716934657
29-09-1980,1.286498046,1.25861702,0,1.277204967,653667.1,0.705775654
30-09-1980,1.271008945,1.255519009,0,1.267911053,108945.1,0.700993454
01-10-1980,1.289596057,1.264813042,0,1.271008945,3776744.1,0.702587402
02-10-1980,1.264813042,1.227637982,0,1.233834004,395428.1,0.68345753
03-10-1980,1.246224976,1.233834004,0,1.236932015,661737.1,0.685052073
06-10-1980,1.252420998,1.236932015,0,1.252420998,936116.1,0.693022287
07-10-1980,1.301987982,1.252420998,0,1.301987982,1722938.1,0.718528724
08-10-1980,1.357750034,1.308184004,0,1.326770997,726297.1,0.731281734
09-10-1980,1.351554012,1.326770997,0,1.332967019,468058.1,0.734470463
10-10-1980,1.351554012,1.326770997,0,1.351554012,2231346.1,0.744034803
13-10-1980,1.339163041,1.317476964,0,1.323672986,141224.1,0.729687965
14-10-1980,1.33606503,1.323672986,0,1.33606503,423673.1,0.736064827
15-10-1980,1.33606503,1.289596057,0,1.289596057,577003.1,0.712151802
16-10-1980,1.298889971,1.280302024,0,1.289596057,492268.1,0.712151802
17-10-1980,1.308184004,1.289596057,0,1.308184004,197714.1,0.721717453
20-10-1980,1.326770997,1.301987982,0,1.326770997,1589783.1,0.731281734
21-10-1980,1.33606503,1.314378953,0,1.314378953,790857.1,0.724905348
22-10-1980,1.326770997,1.314378953,0,1.314378953,153329.1,0.724905348
23-10-1980,1.329869008,1.308184004,0,1.314378953,3292546.1,0.724905348
24-10-1980,1.314378953,1.311280942,0,1.314378953,40350.1,0.724905348
27-10-1980,1.308184004,1.289596057,0,1.289596057,1323474.1,0.712151802
28-10-1980,1.292693949,1.264813042,0,1.264813042,492268.1,0.699399328
29-10-1980,1.289596057,1.25861702,0,1.274106956,185609.1,0.704181707
30-10-1980,1.280302024,1.255519009,0,1.271008945,637527.1,0.702587402
31-10-1980,1.289596057,1.271008945,0,1.289596057,125084.1,0.712151802
03-11-1980,1.298889971,1.271008945,0,1.283400035,956291.1,0.708963966
05-11-1980,1.351554012,1.314378953,0,1.320574975,577003.1,0.728093541
06-11-1980,1.332967019,1.29579196,0,1.29579196,1303299.1,0.715340054
07-11-1980,1.301987982,1.283400035,0,1.29579196,597177.1,0.715340054
10-11-1980,1.308184004,1.292693949,0,1.308184004,225959.1,0.721717453
11-11-1980,1.308184004,1.301987982,0,1.305085993,568933.1,0.720123148
12-11-1980,1.320574975,1.308184004,0,1.320574975,141224.1,0.728093541
13-11-1980,1.357750034,1.332967019,0,1.357750034,1149970.1,0.747223115
14-11-1980,1.413511968,1.367043948,0,1.388728952,798927.1,0.763164556
17-11-1980,1.394924974,1.339163041,0,1.363946056,1597853.1,0.750412023
18-11-1980,1.398022985,1.363946056,0,1.394924974,726297.1,0.766353106
19-11-1980,1.401120996,1.363946056,0,1.363946056,948221.1,0.750412023
20-11-1980,1.363946056,1.339163041,0,1.339163041,342974.1,0.737658834
21-11-1980,1.33606503,1.320574975,0,1.320574975,205784.1,0.728093541
24-11-1980,1.314378953,1.289596057,0,1.308184004,794892.1,0.721717453
25-11-1980,1.301987982,1.289596057,0,1.29579196,730332.1,0.715340054
26-11-1980,1.301987982,1.289596057,0,1.301987982,996641.1,0.718528724
28-11-1980,1.305085993,1.29579196,0,1.301987982,1158040.1,0.718528724
01-12-1980,1.308184004,1.29579196,0,1.301987982,117015.1,0.718528724
02-12-1980,1.308184004,1.298889971,0,1.308184004,270344.1,0.721717453
03-12-1980,1.305085993,1.283400035,0,1.289596057,992606.1,0.712151802
04-12-1980,1.289596057,1.267911053,0,1.280302024,1166110.1,0.707369721
05-12-1980,1.271008945,1.240030026,0,1.240030026,520513.1,0.68664608
08-12-1980,1.230735993,1.202854967,0,1.209050989,544723.1,0.670704401
09-12-1980,1.22144196,1.202854967,0,1.215246058,2235380.1,0.673892295
10-12-1980,1.22144196,1.196658945,0,1.196658945,1488909.1,0.664327896
11-12-1980,1.202854967,1.18426702,0,1.18426702,496303.1,0.657950675
12-12-1980,1.202854967,1.18426702,0,1.196658945,2324150.1,0.664327896
15-12-1980,1.209050989,1.196658945,0,1.202854967,936116.1,0.667516327
